image_path,category,n_dets,max_conf,mean_conf,is_hardneg
G:\drone\rgb_confusers_merged\images\train\airplane_train__1d3bb4dee6.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__1d6e8e54d5.jpg,AIRPLANE,1,0.2665,0.2665,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__1dc3eb08a4.jpg,AIRPLANE,1,0.5265,0.5265,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__1dca5b21f0.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__1de1294c46.jpg,AIRPLANE,1,0.6252,0.6252,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__1df4f23e95.jpg,AIRPLANE,1,0.2854,0.2854,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__1dff1869e0.jpg,AIRPLANE,1,0.6615,0.6615,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__1e30c77f9f.jpg,AIRPLANE,1,0.4573,0.4573,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__1e9cdf4c1f.jpg,AIRPLANE,2,0.5787,0.499,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__1eac003e47.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__1f15155a78.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__1f59ef026f.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__1fa5d4186c.jpg,AIRPLANE,1,0.4431,0.4431,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__1fdecea873.jpg,AIRPLANE,2,0.3417,0.3022,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2025eaf2e0.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__203402c1bf.jpg,AIRPLANE,1,0.2919,0.2919,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__203a9d6a42.jpg,AIRPLANE,3,0.6162,0.4301,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__20c3ee4708.jpg,AIRPLANE,3,0.5612,0.4629,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__20e2e6ab08.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__20e8cabce7.jpg,AIRPLANE,1,0.7213,0.7213,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2118c0bf91.jpg,AIRPLANE,2,0.5269,0.4252,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__214062d5bf.jpg,AIRPLANE,1,0.3428,0.3428,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__21603ab33d.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__216999bf1b.jpg,AIRPLANE,2,0.6843,0.5717,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__217aabb716.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__218b95ba04.jpg,AIRPLANE,1,0.5157,0.5157,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__21d97bef05.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2226748f8e.jpg,AIRPLANE,1,0.454,0.454,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__224b0e5792.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__22917533a3.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__22a7ac884e.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__22e664a099.jpg,AIRPLANE,1,0.2525,0.2525,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__23651f36f9.jpg,AIRPLANE,1,0.6453,0.6453,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2391fa0d64.jpg,AIRPLANE,2,0.4594,0.415,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__23af0f34cb.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__23be4f6662.jpg,AIRPLANE,1,0.4915,0.4915,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__23d7d60fe6.jpg,AIRPLANE,1,0.5153,0.5153,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__23e7c9fd12.jpg,AIRPLANE,1,0.3397,0.3397,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__23f046c981.jpg,AIRPLANE,1,0.3471,0.3471,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2400518896.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__241009511a.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2453bfce56.jpg,AIRPLANE,2,0.455,0.3587,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2467445868.jpg,AIRPLANE,1,0.452,0.452,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__24718525bc.jpg,AIRPLANE,1,0.4714,0.4714,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__249af4072a.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__24d60ef316.jpg,AIRPLANE,1,0.4623,0.4623,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__255f476e35.jpg,AIRPLANE,3,0.4793,0.3531,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2564b0a4a7.jpg,AIRPLANE,2,0.5512,0.4239,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__256789a968.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__25a11ddcf8.jpg,AIRPLANE,1,0.2645,0.2645,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__25abb5e4a2.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__25d7536c06.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__25ee0c2ea1.jpg,AIRPLANE,3,0.8213,0.5769,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__25fea939e1.jpg,AIRPLANE,1,0.3942,0.3942,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2618326566.jpg,AIRPLANE,1,0.519,0.519,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__262348eed5.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__268777b70a.jpg,AIRPLANE,1,0.2775,0.2775,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__26f5279b5b.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__26fcd4c0e2.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__271df74a52.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__272d624060.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__27375dbce7.jpg,AIRPLANE,2,0.4246,0.3926,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2758c92f4e.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__27699dba64.jpg,AIRPLANE,1,0.3041,0.3041,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__276ac81ba6.jpg,AIRPLANE,1,0.69,0.69,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__27712589cc.jpg,AIRPLANE,2,0.4917,0.419,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2790eaa078.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__27e8e1c81f.jpg,AIRPLANE,1,0.346,0.346,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__280bf35ddd.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2813d9dc63.jpg,AIRPLANE,1,0.3412,0.3412,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2813e629a5.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__28181fe053.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__282352814a.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__28266116a4.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__282d18edf3.jpg,AIRPLANE,1,0.6875,0.6875,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__28330afce7.jpg,AIRPLANE,1,0.4665,0.4665,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__284aff83cb.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__28508a73be.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2853da26d6.jpg,AIRPLANE,1,0.3624,0.3624,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__289d55b7a5.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__28bb08b764.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__28c3dab8d0.jpg,AIRPLANE,1,0.3869,0.3869,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__291b9b63d6.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__292365ff4c.jpg,AIRPLANE,1,0.8337,0.8337,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2971ec9759.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2988463fa4.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__298cde793b.jpg,AIRPLANE,1,0.4562,0.4562,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__29b6ef558c.jpg,AIRPLANE,1,0.2734,0.2734,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__29e5ad6f41.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2a08926f33.jpg,AIRPLANE,1,0.3183,0.3183,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2a322d8ec9.jpg,AIRPLANE,1,0.5392,0.5392,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2a641fdc39.jpg,AIRPLANE,1,0.2605,0.2605,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2a91eb1efd.jpg,AIRPLANE,1,0.3834,0.3834,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2aaff988ab.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2ae6befd59.jpg,AIRPLANE,3,0.7897,0.4685,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2b296f12e3.jpg,AIRPLANE,3,0.3786,0.3281,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2b4548ca7f.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2b562176b4.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2b6cb1f160.jpg,AIRPLANE,2,0.2789,0.2698,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2b841a84ae.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2b851ef3f8.jpg,AIRPLANE,1,0.318,0.318,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2bb71f95c9.jpg,AIRPLANE,1,0.4568,0.4568,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2bc8d719a0.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2c0072ccbd.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2c23b02210.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2c57010c2c.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2c626768ba.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2ca5563b08.jpg,AIRPLANE,2,0.5137,0.4176,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2cc98bd96c.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2ccb8d9f1a.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2d01528ebd.jpg,AIRPLANE,2,0.6131,0.5077,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2d20f2a977.jpg,AIRPLANE,1,0.577,0.577,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2d35dbf92a.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2d3da473ae.jpg,AIRPLANE,1,0.2506,0.2506,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2d539ae558.jpg,AIRPLANE,2,0.6036,0.5007,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2d5569ddbf.jpg,AIRPLANE,2,0.6641,0.4773,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2d6eb3a9e9.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2d772dad45.jpg,AIRPLANE,1,0.8207,0.8207,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2da266954f.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2dca6620c9.jpg,AIRPLANE,1,0.5317,0.5317,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2e30611b18.jpg,AIRPLANE,1,0.6259,0.6259,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2e3acf1fb7.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2e489ffe8b.jpg,AIRPLANE,1,0.586,0.586,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2e5c98f359.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2e9deb25b3.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2ebbfcf102.jpg,AIRPLANE,4,0.6906,0.5388,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2eda870401.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2ee1b667d8.jpg,AIRPLANE,1,0.4008,0.4008,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2ee8cf35bb.jpg,AIRPLANE,2,0.3674,0.3596,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2f1bde6981.jpg,AIRPLANE,1,0.7417,0.7417,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2f28293e41.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2f3fab6b20.jpg,AIRPLANE,1,0.4826,0.4826,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2f45b67fcd.jpg,AIRPLANE,1,0.3813,0.3813,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2f4f51adaa.jpg,AIRPLANE,1,0.4202,0.4202,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2f51874e86.jpg,AIRPLANE,1,0.3815,0.3815,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2f77cba3f8.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2f9b0b59ed.jpg,AIRPLANE,1,0.521,0.521,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__2fa6b3b56f.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2fbcef3627.jpg,AIRPLANE,1,0.2789,0.2789,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__2fd87eb25d.jpg,AIRPLANE,1,0.5932,0.5932,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__300f44f146.jpg,AIRPLANE,1,0.3768,0.3768,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__303b64ee4b.jpg,AIRPLANE,1,0.8694,0.8694,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__305765369e.jpg,AIRPLANE,2,0.4331,0.3554,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3057fbe60e.jpg,AIRPLANE,1,0.6,0.6,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__309be85bdf.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__309cf6d9de.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__30b8a8aa32.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__30d8301fcf.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__310e9f1828.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3137470be4.jpg,AIRPLANE,1,0.2857,0.2857,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3154441fab.jpg,AIRPLANE,3,0.4117,0.3501,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3158c03d40.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3185889898.jpg,AIRPLANE,1,0.3941,0.3941,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__318a2d9388.jpg,AIRPLANE,2,0.4049,0.3845,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__318c13e4fc.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__31e2a510f5.jpg,AIRPLANE,1,0.5997,0.5997,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__3208e88d4b.jpg,AIRPLANE,1,0.5891,0.5891,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__321444f840.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__321f814728.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__32248969b8.jpg,AIRPLANE,2,0.7016,0.5545,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__3239124fd8.jpg,AIRPLANE,1,0.3868,0.3868,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3241bc5ab9.jpg,AIRPLANE,1,0.8235,0.8235,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__3269f0dec2.jpg,AIRPLANE,1,0.6059,0.6059,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__3281121bb4.jpg,AIRPLANE,1,0.3148,0.3148,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__32af55baaf.jpg,AIRPLANE,1,0.4073,0.4073,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__32b0b32b19.jpg,AIRPLANE,1,0.486,0.486,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__32c1fa8bf6.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__32c81b0d01.jpg,AIRPLANE,1,0.4292,0.4292,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3301adac5f.jpg,AIRPLANE,3,0.325,0.3086,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3317e010a3.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__332e4d0158.jpg,AIRPLANE,2,0.696,0.5161,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__3342e7e5f2.jpg,AIRPLANE,1,0.5452,0.5452,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__335b340436.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__33abe180e3.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__33d969c64d.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__33e8062ba2.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__33e864172f.jpg,AIRPLANE,1,0.2545,0.2545,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__33f3d09b9d.jpg,AIRPLANE,1,0.8399,0.8399,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__340529e6dc.jpg,AIRPLANE,1,0.2589,0.2589,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__344c786a29.jpg,AIRPLANE,1,0.433,0.433,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3470df2fdd.jpg,AIRPLANE,3,0.5274,0.4411,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__347cb05a60.jpg,AIRPLANE,2,0.7489,0.5498,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__349f704bd5.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__34a90e87e4.jpg,AIRPLANE,1,0.2803,0.2803,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__34c0dea1d2.jpg,AIRPLANE,2,0.4943,0.4008,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__34f867ae05.jpg,AIRPLANE,3,0.6553,0.4637,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__3538de08ee.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3570d53b95.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__35751ebbac.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3575d9c27f.jpg,AIRPLANE,1,0.6025,0.6025,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__3599b858af.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__359f05bb35.jpg,AIRPLANE,1,0.6518,0.6518,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__35a1372c4e.jpg,AIRPLANE,3,0.4629,0.3641,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__35ab997de9.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__35acd213d8.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__35caafad61.jpg,AIRPLANE,1,0.3956,0.3956,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__35cb24510e.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__35e2b4157f.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__35e88bc6a4.jpg,AIRPLANE,3,0.6818,0.5037,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__3605203ead.jpg,AIRPLANE,3,0.4825,0.3451,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3617a75382.jpg,AIRPLANE,1,0.582,0.582,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__368f49e2be.jpg,AIRPLANE,1,0.4244,0.4244,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__36c067a9ab.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__36cda3cf6c.jpg,AIRPLANE,8,0.7811,0.5108,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__37751e8bd5.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3789d3afad.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__37b1f473bc.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__37bbbf11e0.jpg,AIRPLANE,1,0.388,0.388,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__37d52fbc14.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3806a42b25.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__380f06fa25.jpg,AIRPLANE,2,0.5483,0.5076,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__381535247f.jpg,AIRPLANE,2,0.312,0.2908,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__38195ed9b6.jpg,AIRPLANE,6,0.6284,0.4702,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__381fcf9d5f.jpg,AIRPLANE,0,0.0,0.0,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__3829d8147c.jpg,AIRPLANE,2,0.6819,0.4795,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__3862ad6a98.jpg,AIRPLANE,4,0.4626,0.3763,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__389867c36f.jpg,AIRPLANE,1,0.4827,0.4827,0
G:\drone\rgb_confusers_merged\images\train\airplane_train__389ed1f7e3.jpg,AIRPLANE,2,0.7072,0.5424,1
G:\drone\rgb_confusers_merged\images\train\airplane_train__389fadeb95.jpg,AIRPLANE,0,0.0,0.0,0
